scheme_code,scheme_name,category
138334,PGIM India Premier Bond Fund - Half-Yearly Bonus,Other
146215,SBI Corporate Bond Fund - Direct Plan - Growth,Other
146212,SBI Corporate Bond Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),Other
146216,SBI Corporate Bond Fund - Direct Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW),Other
146207,SBI Corporate Bond Fund - Regular Plan - Growth,Other
146208,SBI Corporate Bond Fund - Regular Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),Other
146210,SBI Corporate Bond Fund - Regular Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW),Other
119628,Sundaram Banking and PSU Debt Fund Direct Plan - Weekly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Debt
119621,Sundaram Corporate Bond Fund Direct Plan - Growth,Other
119624,Sundaram Corporate Bond Fund Direct Plan - Income Distribution cum Capital Withdrawal (IDCW),Other
119622,Sundaram Corporate Bond Fund Direct Plan - Income Distribution cum Capital Withdrawal(IDCW),Other
119631,Sundaram Corporate Bond Fund Direct Plan -Income Distribution cum Capital Withdrawal (IDCW),Other
119630,Sundaram Corporate Bond Fund Direct Plan-Income Distribution cum Capital Withdrawal(IDCW),Other
100786,Sundaram Corporate Bond Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW ),Other
100785,Sundaram Corporate Bond Fund Regular Plan -Income Distribution cum Capital Withdrawal(IDCW),Other
100789,Sundaram Corporate Bond Fund Regular Plan- Growth,Other
100788,Sundaram Corporate Bond Fund Regular Plan- Income Distribution cum Capital Withdrawal (IDCW),Other
100787,Sundaram Corporate Bond Fund Regular Plan-Income Distribution cum Capital Withdrawal (IDCW),Other
Tata Mutual Fund,,Other
149361,Tata Corporate Bond Fund-Direct Plan-Growth,Other
149364,Tata Corporate Bond Fund-Direct Plan-IDCW Monthly Payout,Other
149357,Tata Corporate Bond Fund-Direct Plan-IDCW Monthly Reinvestment,Other
149355,Tata Corporate Bond Fund-Direct Plan-IDCW Periodic Payout,Other
149356,Tata Corporate Bond Fund-Direct Plan-IDCW Periodic Reinvestment,Other
149362,Tata Corporate Bond Fund-Direct Plan-IDCW Quarterly Payout,Other
149358,Tata Corporate Bond Fund-Direct Plan-IDCW Quarterly Reinvestment,Other
149351,Tata Corporate Bond Fund-Regular Plan-Growth,Other
149353,Tata Corporate Bond Fund-Regular Plan-IDCW Monthly Payout,Other
149363,Tata Corporate Bond Fund-Regular Plan-IDCW Monthly Reinvestment,Other
149360,Tata Corporate Bond Fund-Regular Plan-IDCW Periodic Payout,Other
149352,Tata Corporate Bond Fund-Regular Plan-IDCW Periodic Reinvestment,Other
149354,Tata Corporate Bond Fund-Regular Plan-IDCW Quarterly Payout,Other
149359,Tata Corporate Bond Fund-Regular Plan-IDCW Quarterly Reinvestment,Other
Trust Mutual Fund,,Other
151320,TRUSTMF CORPORATE BOND FUND-DIRECT PLAN-GROWTH,Other
151321,TRUSTMF CORPORATE BOND FUND-DIRECT PLAN-MONTHLY IDCW,Other
151322,TRUSTMF CORPORATE BOND FUND-REGULAR PLAN-GROWTH,Other
151319,TRUSTMF CORPORATE BOND FUND-REGULAR PLAN-MONTHLY IDCW,Other
Union Mutual Fund,,Other
143241,Union Corporate Bond Fund - Direct Plan - Growth Option,Other
143242,Union Corporate Bond Fund - Direct Plan - IDCW Option,Other
143239,Union Corporate Bond Fund - Regular Plan - Growth Option,Other
143240,Union Corporate Bond Fund - Regular Plan - IDCW Option,Other
148085,UTI - Bond Fund ( Segregated - 17022020) - Regular Plan - Growth Option,Other
148086,UTI - Bond Fund (Segregated - 17022020) - Direct Plan - Growth Option,Other
148076,UTI Bond Fund ( Segregated - 17022020) - Direct Plan - Annual IDCW,Other
148090,UTI Bond Fund ( Segregated - 17022020) - Direct Plan - Flexi IDCW,Other
148091,UTI Bond Fund ( Segregated - 17022020) - Direct Plan - Half-Yearly IDCW,Other
148092,UTI Bond Fund ( Segregated - 17022020) - Direct Plan - Quarterly IDCW,Other
148075,UTI Bond Fund ( Segregated - 17022020) - Regular Plan - Annual IDCW,Other
148088,UTI Bond Fund ( Segregated - 17022020) - Regular Plan - Flexi IDCW,Other
148087,UTI Bond Fund ( Segregated - 17022020) - Regular Plan - Half-Yearly IDCW,Other
148089,UTI Bond Fund ( Segregated - 17022020) - Regular Plan - Quarterly IDCW,Other
144344,UTI Corporate Bond Fund - Direct Plan - Annual IDCW,Other
144341,UTI Corporate Bond Fund - Direct Plan - Flexi IDCW,Other
144339,UTI Corporate Bond Fund - Direct Plan - Growth Option,Other
144340,UTI Corporate Bond Fund - Direct Plan - Half-Yearly IDCW,Other
144346,UTI Corporate Bond Fund - Direct Plan - Quarterly IDCW,Other
144337,UTI Corporate Bond Fund - Regular Plan - Annual IDCW,Other
144338,UTI Corporate Bond Fund - Regular Plan - Flexi IDCW,Other
144345,UTI Corporate Bond Fund - Regular Plan - Growth Option,Other
144343,UTI Corporate Bond Fund - Regular Plan - Half-Yearly IDCW,Other
144342,UTI Corporate Bond Fund - Regular Plan - Quarterly IDCW,Other
Open Ended Schemes(Debt Scheme - Credit Risk Fund),,Other
134385,Aditya Birla Sun Life Credit Risk Fund - Direct - IDCW,Other
134388,Aditya Birla Sun Life Credit Risk Fund - Direct Plan - Bonus,Other
134387,Aditya Birla Sun Life Credit Risk Fund - Direct Plan - Growth,Other
134386,Aditya Birla Sun Life Credit Risk Fund - Regular - IDCW,Other
134384,Aditya Birla Sun Life Credit Risk Fund - Regular Plan - Bonus,Other
134383,Aditya Birla Sun Life Credit Risk Fund - Regular Plan - Growth,Other
130314,Axis Credit Risk Fund - Direct Plan - Growth,Other
130312,Axis Credit Risk Fund - Direct Plan - Monthly IDCW,Other
130311,Axis Credit Risk Fund - Direct Plan - Weekly IDCW,Other
130309,Axis Credit Risk Fund - Regular Plan - Growth,Other
130313,Axis Credit Risk Fund - Regular Plan - Monthly IDCW,Other
130310,Axis Credit Risk Fund - Regular Plan - Weekly IDCW,Other
140605,BANDHAN CREDIT RISK FUND - DIRECT PLAN HALF YEARLY IDCW,Other
140608,BANDHAN Credit Risk Fund - Regular Plan Annual IDCW,Other
140609,BANDHAN Credit Risk Fund - Regular Plan Growth,Other
140611,BANDHAN Credit Risk Fund - Regular Plan Half Yearly IDCW,Other
140612,BANDHAN Credit Risk Fund - Regular Plan Periodic IDCW,Other
140607,BANDHAN Credit Risk Fund - Regular Plan Quarterly IDCW,Other
140610,BANDHAN Credit Risk Fund-Direct Plan-Annual IDCW,Other
140603,BANDHAN Credit Risk Fund-Direct Plan-Growth,Other
140606,BANDHAN Credit Risk Fund-Direct Plan-Periodic IDCW,Other
140604,BANDHAN Credit Risk Fund-Direct Plan-Quarterly IDCW,Other
Bank of India Mutual Fund,,Other
133868,BANK OF INDIA Credit Risk  Fund - Direct Plan,Other
133867,BANK OF INDIA Credit Risk Fund - Regular Plan,Other
152903,Baroda BNP Paribas Credit Risk fund - Regular-Quarterly- IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Regular-Quarterly IDCW option Seg. Portfolio 1),Other
152905,Baroda BNP Paribas Credit Risk fund - Regular-Weekly-IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Regular-Weekly IDCW option Seg. Portfolio 1),Other
152892,Baroda BNP Paribas Credit risk fund -Defunct -Growth option -Seg-Portfolio 2 (erstwhile BBNPP Medium Duration Fund-Defunct Growth Option Seg.Portfolio1),Other
152899,Baroda BNP Paribas Credit Risk fund -Defunct -Monthly IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Defunct-Monthly IDCW option Seg. Portfolio 1),Other
152894,Baroda BNP Paribas Credit Risk fund -Defunct -Weekly IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Defunct-Weekly IDCW option Seg. Portfolio 1),Other
152898,Baroda BNP Paribas Credit Risk fund -Direct - Growth option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Direct-Growth option Seg. Portfolio 1),Other
152897,Baroda BNP Paribas Credit Risk fund -Direct -Monthly IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Direct-Monthly IDCW option Seg. Portfolio 1),Other
152896,Baroda BNP Paribas Credit Risk fund -Direct -Quarterly IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Direct-Quarterly IDCW option Seg. Portfolio 1),Other
152895,Baroda BNP Paribas Credit Risk fund -Direct -Weekly IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Direct-weekly IDCW option Seg. Portfolio 1),Other
133520,Baroda BNP Paribas Credit Risk Fund -Direct- Monthly IDCW,Other
133524,Baroda BNP Paribas Credit Risk Fund -Direct- Quarterly IDCW,Other
152900,Baroda BNP Paribas Credit Risk fund -Direct-Daily IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Direct-daily-IDCW option Seg. Portfolio 1),Other
133488,Baroda BNP Paribas Credit Risk Fund -Direct-Growth Option,Other
152901,Baroda BNP Paribas Credit Risk fund -Regular -Daily-IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Regular-Daily-IDCW option Seg. Portfolio 1),Other
152902,Baroda BNP Paribas Credit Risk fund -Regular -Monthly IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Regular-Monthly IDCW option Seg. Portfolio 1),Other
152904,Baroda BNP Paribas Credit Risk fund -Regular-Growth -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Regular Growth Seg. Portfolio 1),Other
133486,Baroda BNP Paribas Credit Risk Fund -Regular-Growth Option,Other
133517,Baroda BNP Paribas Credit Risk Fund -Regular-Monthly IDCW,Other
133518,Baroda BNP Paribas Credit Risk Fund -Regular-Quarterly IDCW,Other
148350,Baroda BNP Paribas Credit Risk Fund- Direct - Bonus Option- Segregated Portfolio- 1,Other
148333,Baroda BNP Paribas Credit Risk Fund- Direct- Growth Option- Segregated Portfolio- 1,Other
148334,Baroda BNP Paribas Credit Risk Fund- Direct- Monthly IDCW Option- Segregated Portfolio- 1,Other
148349,Baroda BNP Paribas Credit Risk Fund- Regular- Bonus Option- Segregated Portfolio- 1,Other
148330,Baroda BNP Paribas Credit Risk Fund- Regular- Growth Option- Segregated Portfolio- 1,Other
148331,Baroda BNP Paribas Credit Risk Fund- Regular- Monthly IDCW Option- Segregated Portfolio- 1,Other
148332,Baroda BNP Paribas Credit Risk Fund- Regular- Quarterly IDCW Option- Segregated Portfolio- 1,Other
152893,Baroda BNP Paribas Credit Risk Fund-Defunct -Daily IDCW option - seg Portfolio 2 (erstwhile BBNPP Medium Duration fund Defunct Daily IDCW daily option Seg Portfolio 1),Other
148335,Baroda BNP Paribas Credit Risk Fund-Direct- Quarterly IDCW Option- Segregated Portfolio- 1,Other
119084,DSP Credit Risk Fund - Direct Plan -  IDCW - Monthly,Other
119082,DSP Credit Risk Fund - Direct Plan - Growth,Other
119083,DSP Credit Risk Fund - Direct Plan - IDCW,Other
119087,DSP Credit Risk Fund - Direct Plan - IDCW - Daily,Other
119085,DSP Credit Risk Fund - Direct Plan - IDCW - Quarterly ,Other
119086,DSP Credit Risk Fund - Direct Plan - IDCW - Weekly,Other
101839,DSP Credit Risk Fund - Regular Plan - IDCW,Other
101840,DSP Credit Risk Fund - Regular Plan - IDCW - Daily,Other
117061,DSP Credit Risk Fund - Regular Plan - IDCW - Monthly,Other
117062,DSP Credit Risk Fund - Regular Plan - IDCW - Quarterly ,Other
101838,DSP Credit Risk Fund - Regular Plan - IDCW - Weekly,Other
101837,DSP Credit Risk Fund - Regular Plan -Growth,Other
118553,Franklin India Credit Risk Fund - Direct - Growth,Other
118552,Franklin India Credit Risk Fund - Direct - IDCW ,Other
116153,Franklin India Credit Risk Fund - Growth,Other
116154,Franklin India Credit Risk Fund - IDCW ,Other
148304,Franklin India Credit Risk Fund - Segregated Portfolio 3 (9.50% Yes bank Ltd CO 23Dec21) - Direct Growth Plan,Other
148303,Franklin India Credit Risk Fund - Segregated Portfolio 3 (9.50% Yes Bank Ltd CO 23Dec21) - Growth Plan,Other
147956,Franklin India Credit Risk Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct-Dividend Plan,Other
147955,Franklin India Credit Risk Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct-Growth Plan,Other
147957,Franklin India Credit Risk Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Dividend Plan,Other
147954,Franklin India Credit Risk Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Growth Plan,Other
147959,Franklin India Credit Risk Fund- Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - IDCW,Other
147958,Franklin India Credit Risk Fund- Segregated Portfolio 2- 10.90% Vodafone Idea Ltd 02Sep2023-Direct Growth Plan,Other
147961,Franklin India Credit Risk Fund- Segregated Portfolio 2- 10.90% Vodafone Idea Ltd 02Sep2023-Growth Plan,Other
148305,Franklin India Credit Risk Fund- Segregated Portfolio 3 (9.50% Yes Bank Ltd CO 23Dec21) - IDCW,Other
147960,Franklin India Credit Risk Fund-Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - Direct IDCW,Other
148306,Franklin India Credit Risk Fund-Segregated Portfolio 3 (9.50% Yes Bank Ltd CO 23Dec21) - Direct IDCW,Other
128053,HDFC Credit Risk Debt Fund - Growth Option,Debt
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,Debt
133148,HDFC Credit Risk Debt Fund - IDCW Option,Debt
133147,HDFC Credit Risk Debt Fund - IDCW Option - Direct Plan,Debt
128050,HDFC Credit Risk Debt Fund - Quarterly IDCW - Direct Plan,Debt
128052,HDFC Credit Risk Debt Fund - Quarterly IDCW Option,Debt
151047,HSBC Credit Risk Fund - Direct Annual IDCW,Other
151045,HSBC Credit Risk Fund - Direct Growth,Other
151044,HSBC Credit Risk Fund - Direct IDCW,Other
151046,HSBC Credit Risk Fund - Regular Annual IDCW,Other
151043,HSBC Credit Risk Fund - Regular Growth,Other
151042,HSBC Credit Risk Fund - Regular IDCW,Other
151041,HSBC Credit Risk Fund- Regular Plan - Bonus,Other
134342,ICICI Prudential Credit Risk Fund - Annual IDCW,Other
130943,ICICI Prudential Credit Risk Fund - Bonus,Other
134341,ICICI Prudential Credit Risk Fund - Direct Plan - Annual IDCW,Other
120711,ICICI Prudential Credit Risk Fund - Direct Plan - Growth,Other
120710,ICICI Prudential Credit Risk Fund - Direct Plan - Half Yearly IDCW,Other
120709,ICICI Prudential Credit Risk Fund - Direct Plan - Quarterly IDCW,Other
130944,ICICI Prudential Credit Risk Fund - Direct Plan Bonus,Other
114239,ICICI Prudential Credit Risk Fund - Growth,Other
114241,ICICI Prudential Credit Risk Fund - Half Yearly IDCW,Other
114240,ICICI Prudential Credit Risk Fund - Quarterly IDCW,Other
130725,Invesco India Credit Risk Fund - Direct Plan - Discretionary IDCW (Payout / Reinvestment),Other
130722,Invesco India Credit Risk Fund - Direct Plan - Growth,Other
130724,Invesco India Credit Risk Fund - Direct Plan - Monthly IDCW (Payout / Reinvestment),Other
130726,Invesco India Credit Risk Fund - Regular Plan - Discretionary IDCW (Payout / Reinvestment),Other
130721,Invesco India Credit Risk Fund - Regular Plan - Growth,Other
130723,Invesco India Credit Risk Fund - Regular Plan - Monthly IDCW (Payout / Reinvestment),Other
119740,Kotak Credit Risk Fund - Direct Plan - Standard Income Distribution cum capital withdrawal option,Other
117716,Kotak Credit Risk Fund - Growth,Other
119741,Kotak Credit Risk Fund - Growth - Direct,Other
117715,Kotak Credit Risk Fund - Regular Plan - Standard Income Distribution cum capital withdrawal option,Other
112938,Nippon India Credit Risk Fund  - Growth Plan,Other
112939,Nippon India Credit Risk Fund  - Institutional Growth Plan,Other
148262,NIPPON INDIA CREDIT RISK FUND -  SEGREGATED PORTFOLIO 2 - DIRECT Plan - IDCW Option,Other
148264,NIPPON INDIA CREDIT RISK FUND -  SEGREGATED PORTFOLIO 2 - DIRECT Plan - QUARTERLY IDCW Option,Other
148263,NIPPON INDIA CREDIT RISK FUND -  SEGREGATED PORTFOLIO 2 - IDCW Option,Other
148260,NIPPON INDIA CREDIT RISK FUND -  SEGREGATED PORTFOLIO 2 - QUARTERLY IDCW Option,Other
118780,Nippon India Credit Risk Fund - Direct Plan - Growth Plan,Other
132873,NIPPON INDIA CREDIT RISK FUND - DIRECT Plan - IDCW Option,Other
118781,NIPPON INDIA CREDIT RISK FUND - DIRECT Plan - QUARTERLY IDCW Option,Other
132871,NIPPON INDIA CREDIT RISK FUND - IDCW Option,Other
112941,NIPPON INDIA CREDIT RISK FUND - QUARTERLY IDCW Option,Other
148101,Nippon India Credit Risk Fund - Segregated Portfolio 1 - Direct Plan - Growth Plan,Other
148096,NIPPON INDIA CREDIT RISK FUND - SEGREGATED PORTFOLIO 1 - Direct Plan - IDCW Option,Other
148098,NIPPON INDIA CREDIT RISK FUND - SEGREGATED PORTFOLIO 1 - Direct Plan - QUARTERLY IDCW Option,Other
148094,Nippon India Credit Risk Fund - Segregated Portfolio 1 - Growth Plan,Other
148097,NIPPON INDIA CREDIT RISK FUND - SEGREGATED PORTFOLIO 1 - IDCW Option,Other
148100,Nippon India Credit Risk Fund - Segregated Portfolio 1 - Institutional Growth Plan,Other
148095,NIPPON INDIA CREDIT RISK FUND - SEGREGATED PORTFOLIO 1 - QUARTERLY IDCW Option,Other
148261,Nippon India Credit Risk Fund - Segregated Portfolio 2 - Direct Plan - Growth Plan,Other
148258,Nippon India Credit Risk Fund - Segregated Portfolio 2 - Growth Plan,Other
148259,Nippon India Credit Risk Fund - Segregated Portfolio 2 - Institutional Growth Plan,Other
119792,SBI Credit Risk Fund - Direct Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW),Other
119793,SBI Credit Risk Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),Other
119798,SBI CREDIT RISK FUND - DIRECT PLAN -GROWTH,Other
118211,SBI Credit Risk Fund - Regular Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW),Other
102505,SBI CREDIT RISK FUND - REGULAR PLAN - GROWTH,Other
102506,SBI Credit Risk Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),Other
148239,UTI - Credit Risk Fund (Segregated - 06032020) - Direct Plan - Annual Dividend Option,Other
148241,UTI - Credit Risk Fund (Segregated - 06032020) - Direct Plan - Flexi Dividend Option,Other
148242,UTI - Credit Risk Fund (Segregated - 06032020) - Direct Plan - Growth Option,Other
148238,UTI - Credit Risk Fund (Segregated - 06032020) - Direct Plan - Half Yearly Dividend Option,Other
148240,UTI - Credit Risk Fund (Segregated - 06032020) - Direct Plan - Monthly Dividend Option,Other
148245,UTI - Credit Risk Fund (Segregated - 06032020) - Direct Plan - Quarterly Dividend Option,Other
148234,UTI - Credit Risk Fund (Segregated - 06032020) - Regular Plan - Annual Dividend Option,Other
148236,UTI - Credit Risk Fund (Segregated - 06032020) - Regular Plan - Flexi Dividend Option,Other
148237,UTI - Credit Risk Fund (Segregated - 06032020) - Regular Plan - Growth Option,Other
148235,UTI - Credit Risk Fund (Segregated - 06032020) - Regular Plan - Half Yearly Dividend Option,Other
148244,UTI - Credit Risk Fund (Segregated - 06032020) - Regular Plan - Monthly Dividend Option,Other
148243,UTI - Credit Risk Fund (Segregated - 06032020) - Regular Plan - Quarterly Dividend Option,Other
148432,UTI - Credit Risk Fund (Segregated - 07072020) - Direct  Plan - Quarterly Dividend Option,Other
148427,UTI - Credit Risk Fund (Segregated - 07072020) - Direct Plan - Annual Dividend Option,Other
